GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	Q9BV86	NTMT1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9BVA0	KATNB1	GO:0007079	mitotic chromosome movement towards spindle pole	9606	UniProt	P
UniProtKB	Q9BVA1	TUBB2B	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9BVC3	DSCC1	GO:0007064	mitotic sister chromatid cohesion	9606	InterPro	P
UniProtKB	Q9BVC3	DSCC1	GO:0034088	maintenance of mitotic sister chromatid cohesion	9606	GO_Central	P
UniProtKB	Q9BVC3	DSCC1	GO:0034088	maintenance of mitotic sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q9BVC3	DSCC1	GO:0034088	maintenance of mitotic sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q9BVW5	TIPIN	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	HGNC-UCL	P
UniProtKB	Q9BVW5	TIPIN	GO:0044770	cell cycle phase transition	9606	BHF-UCL	P
UniProtKB	Q9BW19	KIFC1	GO:0000070	mitotic sister chromatid segregation	9606	UniProt	P
UniProtKB	Q9BW19	KIFC1	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9BW19	KIFC1	GO:0090307	mitotic spindle assembly	9606	GO_Central	P
UniProtKB	Q9BW19	KIFC1	GO:0090307	mitotic spindle assembly	9606	UniProt	P
UniProtKB	Q9BWT6	MND1	GO:0007129	homologous chromosome pairing at meiosis	9606	ComplexPortal	P
UniProtKB	Q9BWT6	MND1	GO:0007131	reciprocal meiotic recombination	9606	InterPro	P
UniProtKB	Q9BWT6	MND1	GO:0007131	reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	Q9BWT6	MND1	GO:0007131	reciprocal meiotic recombination	9606	ComplexPortal	P
UniProtKB	Q9BWT6	MND1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9BX26	SYCP2	GO:0007130	synaptonemal complex assembly	9606	GO_Central	P
UniProtKB	Q9BX26	SYCP2	GO:0007130	synaptonemal complex assembly	9606	UniProt	P
UniProtKB	Q9BX26	SYCP2	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q9BX26	SYCP2	GO:0007143	female meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q9BX26	SYCP2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9BX26	SYCP2	GO:0051598	meiotic recombination checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9BX40	LSM14B	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9BX40	LSM14B	GO:1903537	meiotic cell cycle process involved in oocyte maturation	9606	UniProt	P
UniProtKB	Q9BX40	LSM14B	GO:1903537	meiotic cell cycle process involved in oocyte maturation	9606	Ensembl	P
UniProtKB	Q9BX63	BRIP1	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q9BX63	BRIP1	GO:0010705	meiotic DNA double-strand break processing involved in reciprocal meiotic recombination	9606	Ensembl	P
UniProtKB	Q9BX63	BRIP1	GO:0051026	chiasma assembly	9606	Ensembl	P
UniProtKB	Q9BX63	BRIP1	GO:1990918	double-strand break repair involved in meiotic recombination	9606	GO_Central	P
UniProtKB	Q9BX63	BRIP1	GO:1990918	double-strand break repair involved in meiotic recombination	9606	Ensembl	P
UniProtKB	Q9BXF3	CECR2	GO:0061640	cytoskeleton-dependent cytokinesis	9606	UniProt	P
UniProtKB	Q9BXS6	NUSAP1	GO:0000070	mitotic sister chromatid segregation	9606	MGI	P
UniProtKB	Q9BXS6	NUSAP1	GO:0000281	mitotic cytokinesis	9606	MGI	P
UniProtKB	Q9BXS6	NUSAP1	GO:0007076	mitotic chromosome condensation	9606	MGI	P
UniProtKB	Q9BXS6	NUSAP1	GO:0040001	establishment of mitotic spindle localization	9606	MGI	P
UniProtKB	Q9BXS6	NUSAP1	GO:0000281	mitotic cytokinesis	9606	InterPro	P
UniProtKB	Q9BXS6	NUSAP1	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	Q9BXS6	NUSAP1	GO:0007076	mitotic chromosome condensation	9606	GO_Central	P
UniProtKB	Q9BXS6	NUSAP1	GO:0040001	establishment of mitotic spindle localization	9606	InterPro	P
UniProtKB	Q9BXS6	NUSAP1	GO:0040001	establishment of mitotic spindle localization	9606	GO_Central	P
UniProtKB	Q9BXT4	TDRD1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9BXT5	TEX15	GO:0007129	homologous chromosome pairing at meiosis	9606	InterPro	P
UniProtKB	Q9BXT5	TEX15	GO:0007130	synaptonemal complex assembly	9606	GO_Central	P
UniProtKB	Q9BXT5	TEX15	GO:0007140	male meiotic nuclear division	9606	InterPro	P
UniProtKB	Q9BXT5	TEX15	GO:0007140	male meiotic nuclear division	9606	GO_Central	P
UniProtKB	Q9BXT5	TEX15	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9BXT6	MOV10L1	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	Q9BXU0	TEX12	GO:0000711	meiotic DNA repair synthesis	9606	Ensembl	P
UniProtKB	Q9BXU0	TEX12	GO:0007130	synaptonemal complex assembly	9606	GO_Central	P
UniProtKB	Q9BXU0	TEX12	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
UniProtKB	Q9BXU0	TEX12	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9BXU7	USP26	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9BXW9	FANCD2	GO:0007129	homologous chromosome pairing at meiosis	9606	GO_Central	P
UniProtKB	Q9BXW9	FANCD2	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q9BXW9	FANCD2	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9BXW9	FANCD2	GO:1990918	double-strand break repair involved in meiotic recombination	9606	GO_Central	P
UniProtKB	Q9BY41	HDAC8	GO:0007064	mitotic sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q9BY42	RTF2	GO:1902979	mitotic DNA replication termination	9606	InterPro	P
UniProtKB	Q9BY43	CHMP4A	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9BY43	CHMP4A	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9BY43	CHMP4A	GO:0007080	mitotic metaphase chromosome alignment	9606	ComplexPortal	P
UniProtKB	Q9BY43	CHMP4A	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q9BY43	CHMP4A	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q9BY43	CHMP4A	GO:0061952	midbody abscission	9606	ComplexPortal	P
UniProtKB	Q9BYG4	PARD6G	GO:0007098	centrosome cycle	9606	GO_Central	P
UniProtKB	Q9BYG5	PARD6B	GO:0007098	centrosome cycle	9606	GO_Central	P
UniProtKB	Q9BYT3	STK33	GO:0044773	mitotic DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9BYW2	SETD2	GO:1902850	microtubule cytoskeleton organization involved in mitosis	9606	UniProt	P
UniProtKB	Q9BZD4	NUF2	GO:0007052	mitotic spindle organization	9606	GO_Central	P
UniProtKB	Q9BZD4	NUF2	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9BZD4	NUF2	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	Q9BZD4	NUF2	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	ComplexPortal	P
UniProtKB	Q9BZD4	NUF2	GO:0008608	attachment of spindle microtubules to kinetochore	9606	ComplexPortal	P
UniProtKB	Q9BZD4	NUF2	GO:0045132	meiotic chromosome segregation	9606	GO_Central	P
UniProtKB	Q9BZD4	NUF2	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	9606	GO_Central	P
UniProtKB	Q9BZQ2	SHCBP1L	GO:0007112	male meiosis cytokinesis	9606	GO_Central	P
UniProtKB	Q9BZX4	ROPN1B	GO:0061640	cytoskeleton-dependent cytokinesis	9606	UniProt	P
UniProtKB	Q9C0D2	CEP295	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	Q9C0F1	CEP44	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	Q9C0F1	CEP44	GO:0007099	centriole replication	9606	GO_Central	P
UniProtKB	Q9C0F1	CEP44	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	Q9C0F1	CEP44	GO:0010457	centriole-centriole cohesion	9606	GO_Central	P
UniProtKB	Q9C0F1	CEP44	GO:0010457	centriole-centriole cohesion	9606	UniProt	P
UniProtKB	Q9GZM8	NDEL1	GO:0000132	establishment of mitotic spindle orientation	9606	GO_Central	P
UniProtKB	Q9GZM8	NDEL1	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q9GZM8	NDEL1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9GZM8	NDEL1	GO:0007100	mitotic centrosome separation	9606	GO_Central	P
UniProtKB	Q9GZM8	NDEL1	GO:0007100	mitotic centrosome separation	9606	Ensembl	P
UniProtKB	Q9GZT1	PCBP4	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	UniProt	P
UniProtKB	Q9GZZ1	NAA50	GO:0007064	mitotic sister chromatid cohesion	9606	GO_Central	P
UniProtKB	Q9GZZ1	NAA50	GO:0034087	establishment of mitotic sister chromatid cohesion	9606	UniProt	P
UniProtKB	Q9GZZ1	NAA50	GO:0071962	mitotic sister chromatid cohesion, centromeric	9606	UniProt	P
UniProtKB	Q9H081	MIS12	GO:0000070	mitotic sister chromatid segregation	9606	GO_Central	P
UniProtKB	Q9H081	MIS12	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	Q9H081	MIS12	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H081	MIS12	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H081	MIS12	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H081	MIS12	GO:0008608	attachment of spindle microtubules to kinetochore	9606	ComplexPortal	P
UniProtKB	Q9H081	MIS12	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q9H0C2	SLC25A31	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	Q9H0C2	SLC25A31	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	Q9H0D2	ZNF541	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q9H0D2	ZNF541	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q9H0D2	ZNF541	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9H0E7	USP44	GO:0007059	chromosome segregation	9606	Ensembl	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H0H5	RACGAP1	GO:0000915	actomyosin contractile ring assembly	9606	UniProt	P
UniProtKB	Q9H0H5	RACGAP1	GO:0051256	mitotic spindle midzone assembly	9606	GO_Central	P
UniProtKB	Q9H0H5	RACGAP1	GO:0051256	mitotic spindle midzone assembly	9606	UniProt	P
UniProtKB	Q9H0I2	ENKD1	GO:0000132	establishment of mitotic spindle orientation	9606	UniProt	P
UniProtKB	Q9H0M4	ZCWPW1	GO:0007129	homologous chromosome pairing at meiosis	9606	ARUK-UCL	P
UniProtKB	Q9H0M4	ZCWPW1	GO:0007127	meiosis I	9606	ARUK-UCL	P
UniProtKB	Q9H0M4	ZCWPW1	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q9H0N0	RAB6C	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9H160	ING2	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	Q9H160	ING2	GO:0007141	male meiosis I	9606	BHF-UCL	P
UniProtKB	Q9H1A4	ANAPC1	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9H1Z8	ECRG4	GO:0070314	G1 to G0 transition	9606	GO_Central	P
UniProtKB	Q9H1Z8	ECRG4	GO:0070314	G1 to G0 transition	9606	Ensembl	P
UniProtKB	Q9H211	CDT1	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9H211	CDT1	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q9H211	CDT1	GO:0071163	DNA replication preinitiation complex assembly	9606	InterPro	P
UniProtKB	Q9H211	CDT1	GO:0071163	DNA replication preinitiation complex assembly	9606	GO_Central	P
UniProtKB	Q9H211	CDT1	GO:0071163	DNA replication preinitiation complex assembly	9606	CAFA	P
UniProtKB	Q9H2G7	Q9H2G7	GO:0007130	synaptonemal complex assembly	9606	InterPro	P
UniProtKB	Q9H2K8	TAOK3	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	Q9H313	TTYH1	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	Q9H3R5	CENPH	GO:0007052	mitotic spindle organization	9606	GO_Central	P
UniProtKB	Q9H3R5	CENPH	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q9H3R5	CENPH	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	Q9H410	DSN1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H410	DSN1	GO:0008608	attachment of spindle microtubules to kinetochore	9606	ComplexPortal	P
UniProtKB	Q9H444	CHMP4B	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H444	CHMP4B	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9H444	CHMP4B	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9H444	CHMP4B	GO:0007080	mitotic metaphase chromosome alignment	9606	ComplexPortal	P
UniProtKB	Q9H444	CHMP4B	GO:0010458	exit from mitosis	9606	UniProt	P
UniProtKB	Q9H444	CHMP4B	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q9H444	CHMP4B	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q9H444	CHMP4B	GO:0061952	midbody abscission	9606	ComplexPortal	P
UniProtKB	Q9H469	FBXL15	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	Q9H4B4	PLK3	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	Q9H4B4	PLK3	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	Q9H4B4	PLK3	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	Reactome	P
UniProtKB	Q9H4B4	PLK3	GO:0007052	mitotic spindle organization	9606	GO_Central	P
UniProtKB	Q9H4B4	PLK3	GO:0007113	endomitotic cell cycle	9606	UniProt	P
UniProtKB	Q9H4B4	PLK3	GO:0044819	mitotic G1/S transition checkpoint signaling	9606	UniProt	P
UniProtKB	Q9H4B4	PLK3	GO:0044819	mitotic G1/S transition checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9H4B7	TUBB1	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9H4B7	TUBB1	GO:0051225	spindle assembly	9606	Ensembl	P
UniProtKB	Q9H4H8	FAM83D	GO:0051310	metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9H4I0	RAD21L1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H4I0	RAD21L1	GO:0007062	sister chromatid cohesion	9606	InterPro	P
UniProtKB	Q9H4I0	RAD21L1	GO:0007062	sister chromatid cohesion	9606	GO_Central	P
UniProtKB	Q9H4I0	RAD21L1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9H4L7	SMARCAD1	GO:0051304	chromosome separation	9606	UniProt	P
UniProtKB	Q9H5X1	CIAO2A	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H6D7	HAUS4	GO:0007098	centrosome cycle	9606	InterPro	P
UniProtKB	Q9H6D7	HAUS4	GO:0007098	centrosome cycle	9606	GO_Central	P
UniProtKB	Q9H6D7	HAUS4	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	Q9H6D7	HAUS4	GO:0007098	centrosome cycle	9606	ComplexPortal	P
UniProtKB	Q9H6D7	HAUS4	GO:0051225	spindle assembly	9606	InterPro	P
UniProtKB	Q9H6D7	HAUS4	GO:0051225	spindle assembly	9606	GO_Central	P
UniProtKB	Q9H6D7	HAUS4	GO:0051225	spindle assembly	9606	UniProt	P
UniProtKB	Q9H6D7	HAUS4	GO:0051225	spindle assembly	9606	UniProt	P
UniProtKB	Q9H6D7	HAUS4	GO:0051225	spindle assembly	9606	ComplexPortal	P
UniProtKB	Q9H6H4	REEP4	GO:0007084	mitotic nuclear membrane reassembly	9606	UniProt	P
UniProtKB	Q9H6S0	YTHDC2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9H6S0	YTHDC2	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9H6S0	YTHDC2	GO:0051729	germline cell cycle switching, mitotic to meiotic cell cycle	9606	Ensembl	P
UniProtKB	Q9H6S1	AZI2	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	Q9H7T9	AUNIP	GO:0007051	spindle organization	9606	GO_Central	P
UniProtKB	Q9H7T9	AUNIP	GO:0007051	spindle organization	9606	UniProt	P
UniProtKB	Q9H7X0	NAA60	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H7X0	NAA60	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q9H7X0	NAA60	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9H7Z3	NRDE2	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	Q9H808	TLE6	GO:0051293	establishment of spindle localization	9606	UniProt	P
UniProtKB	Q9H853	TUBA4B	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9H8S5	CCNP	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9H8V3	ECT2	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	Q9H8V3	ECT2	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9H900	ZWILCH	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9H900	ZWILCH	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	UniProt	P
UniProtKB	Q9H9A7	RMI1	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	Q9HAW4	CLSPN	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9HAW4	CLSPN	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	Q9HAW4	CLSPN	GO:0033314	mitotic DNA replication checkpoint signaling	9606	GO_Central	P
UniProtKB	Q9HAW4	CLSPN	GO:0033314	mitotic DNA replication checkpoint signaling	9606	UniProt	P
UniProtKB	Q9HB75	PIDD1	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	UniProt	P
UniProtKB	Q9HBJ7	USP29	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	Q9HBM1	SPC25	GO:0007052	mitotic spindle organization	9606	UniProt	P
UniProtKB	Q9HBM1	SPC25	GO:0007059	chromosome segregation	9606	InterPro	P
UniProtKB	Q9HBM1	SPC25	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q9HBM1	SPC25	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9HBM1	SPC25	GO:0007059	chromosome segregation	9606	ComplexPortal	P
UniProtKB	Q9HBM1	SPC25	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	ComplexPortal	P
UniProtKB	Q9HBM1	SPC25	GO:0008608	attachment of spindle microtubules to kinetochore	9606	ComplexPortal	P
UniProtKB	Q9HC35	EML4	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	Q9HC35	EML4	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9HC35	EML4	GO:0008608	attachment of spindle microtubules to kinetochore	9606	UniProt	P
UniProtKB	Q9HC77	CENPJ	GO:0030954	astral microtubule nucleation	9606	MGI	P
UniProtKB	Q9HC77	CENPJ	GO:0007099	centriole replication	9606	Ensembl	P
UniProtKB	Q9HC77	CENPJ	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	Q9HC77	CENPJ	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	Q9HC77	CENPJ	GO:0051298	centrosome duplication	9606	Ensembl	P
UniProtKB	Q9HC77	CENPJ	GO:0061511	centriole elongation	9606	GO_Central	P
UniProtKB	Q9HC77	CENPJ	GO:0061511	centriole elongation	9606	UniProt	P
UniProtKB	Q9HC98	NEK6	GO:0007052	mitotic spindle organization	9606	Reactome	P
UniProtKB	Q9HC98	NEK6	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	Q9HC98	NEK6	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9HC98	NEK6	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9HC98	NEK6	GO:0007077	mitotic nuclear membrane disassembly	9606	Reactome	P
UniProtKB	Q9HC98	NEK6	GO:0051225	spindle assembly	9606	UniProt	P
UniProtKB	Q9HCK3	KIAA1569	GO:0051298	centrosome duplication	9606	InterPro	P
UniProtKB	Q9HCK5	AGO4	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
UniProtKB	Q9HCK5	AGO4	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q9HCM9	TRIM39	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	Q9HD42	CHMP1A	GO:0007076	mitotic chromosome condensation	9606	UniProt	P
UniProtKB	Q9HD42	CHMP1A	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9HD42	CHMP1A	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	Q9HD42	CHMP1A	GO:0007080	mitotic metaphase chromosome alignment	9606	ComplexPortal	P
UniProtKB	Q9HD42	CHMP1A	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q9HD42	CHMP1A	GO:0061952	midbody abscission	9606	UniProt	P
UniProtKB	Q9HD42	CHMP1A	GO:0061952	midbody abscission	9606	ComplexPortal	P
UniProtKB	Q9HD47	RANGRF	GO:0090307	mitotic spindle assembly	9606	UniProt	P
UniProtKB	Q9NNW5	WDR6	GO:0070314	G1 to G0 transition	9606	UniProt	P
UniProtKB	Q9NPB6	PARD6A	GO:0007098	centrosome cycle	9606	GO_Central	P
UniProtKB	Q9NPB6	PARD6A	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	Q9NPC3	CCNB1IP1	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q9NPC3	CCNB1IP1	GO:0007131	reciprocal meiotic recombination	9606	GO_Central	P
UniProtKB	Q9NPC3	CCNB1IP1	GO:0007131	reciprocal meiotic recombination	9606	UniProt	P
UniProtKB	Q9NPC3	CCNB1IP1	GO:0051026	chiasma assembly	9606	UniProt	P
UniProtKB	Q9NPC3	CCNB1IP1	GO:0051026	chiasma assembly	9606	Ensembl	P
UniProtKB	Q9NPC3	CCNB1IP1	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9NQ66	PLCB1	GO:0000086	G2/M transition of mitotic cell cycle	9606	BHF-UCL	P
UniProtKB	Q9NQ66	PLCB1	GO:0000086	G2/M transition of mitotic cell cycle	9606	Ensembl	P
UniProtKB	Q9NQ86	TRIM36	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9NQ86	TRIM36	GO:0007051	spindle organization	9606	GO_Central	P
UniProtKB	Q9NQ86	TRIM36	GO:0007051	spindle organization	9606	UniProt	P
UniProtKB	Q9NQI0	DDX4	GO:0007140	male meiotic nuclear division	9606	UniProt	P
UniProtKB	Q9NQI0	DDX4	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	Q9NQI0	DDX4	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9NQR1	KMT5A	GO:0007076	mitotic chromosome condensation	9606	Reactome	P
UniProtKB	Q9NQS7	INCENP	GO:0000278	mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	Q9NQS7	INCENP	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	Q9NQS7	INCENP	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	Q9NQS7	INCENP	GO:0000281	mitotic cytokinesis	9606	ComplexPortal	P
UniProtKB	Q9NQS7	INCENP	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9NQS7	INCENP	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	Q9NQS7	INCENP	GO:0051256	mitotic spindle midzone assembly	9606	ComplexPortal	P
UniProtKB	Q9NQS7	INCENP	GO:0051257	meiotic spindle midzone assembly	9606	GO_Central	P
UniProtKB	Q9NQS7	INCENP	GO:0051310	metaphase chromosome alignment	9606	GO_Central	P
UniProtKB	Q9NQS7	INCENP	GO:0090307	mitotic spindle assembly	9606	ComplexPortal	P
UniProtKB	Q9NQV7	PRDM9	GO:0006311	meiotic gene conversion	9606	MGI	P
UniProtKB	Q9NQV7	PRDM9	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q9NQV7	PRDM9	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	Q9NQV7	PRDM9	GO:1990918	double-strand break repair involved in meiotic recombination	9606	UniProt	P
UniProtKB	Q9NQW6	ANLN	GO:0000281	mitotic cytokinesis	9606	MGI	P
UniProtKB	Q9NQW6	ANLN	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	Q9NQW6	ANLN	GO:0000915	actomyosin contractile ring assembly	9606	GO_Central	P
UniProtKB	Q9NQX1	PRDM5	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	Q9NQY0	BIN3	GO:0061640	cytoskeleton-dependent cytokinesis	9606	UniProt	P
UniProtKB	Q9NR63	CYP26B1	GO:0007140	male meiotic nuclear division	9606	BHF-UCL	P
UniProtKB	Q9NR63	CYP26B1	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	Q9NRC8	SIRT7	GO:0007129	homologous chromosome pairing at meiosis	9606	UniProt	P
UniProtKB	Q9NRC8	SIRT7	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	Q9NRG9	AAAS	GO:0090307	mitotic spindle assembly	9606	UniProt	P
